"Id","Last"
15571,287
15573,1
15574,3
15576,10591661407
15577,1
15579,9680520272130894462976
15582,1
15584,468
15586,1
15587,172976
15591,5
15595,1
15596,0
15598,54
15599,2
15602,13
15603,7758205
15606,-931377106109095317864448
15607,22343
15608,8
15610,1069276250873
15612,811677284745084928000
15613,136
15616,10032
15618,711516999
15619,11857510
15620,1
15623,1717
15624,252
15629,78
15630,24027805853244671507038208
15633,417275
15635,5
15636,97570093575689378314846208
15637,3512625964139120951296
15639,1
15640,6454650090
15641,10
15643,0
15644,0
15646,2
15648,101
15649,1
15651,-5892721359806809505792
15654,7615649802389891565223936
15655,1
15656,4476844162434
15659,1
15660,196
15661,13823
15662,8283070
15663,1
15664,31123319
15666,6
15668,3
15673,3
15676,2
15678,847
15679,1
15683,3
15685,7753327130544
15687,383839
15688,177
15689,1
15695,-829130493648670
15696,0
15699,1
15701,64352692512
15704,1
15706,162
15712,6
15713,117980788233943355039416320
15714,1
15718,17191
15724,32
15725,8774836958792
15726,104597
15728,104956945995541
15729,8
15733,6
15734,79238
15735,5
15737,1
15738,-1432099056
15741,379827509377146552320
15743,24
15745,168
15748,284
15750,69192000
15752,1
15754,1
15756,0
15757,1
15762,1
15765,239
15766,6
15767,10
15768,2364
15769,342053
15770,18
15772,150
15773,0
15776,1
15778,9444732965739290427392
15781,738597
15782,1
15785,1
15788,3
15790,15672
15792,672529535172411797738849566720
15793,113
15795,171949
15798,1
15800,268435455
15801,1
15803,1
15804,1
15806,7
15807,1
15810,467986712892207104
15811,41
15812,79766443076872514306048
15813,1
15814,12582912
15815,9
15816,0
15818,1
15820,273
15821,5150
15823,40962006853292028327942465743464267484003024502784
15824,4
15826,163
15833,0
15834,397
15835,3
15837,2
15841,2
15842,3
15845,0
15846,1
15847,2
15848,13403194265214368023052288
15849,11
15850,427
15851,0
15855,95
15856,1
15859,1
15861,14152381
15864,21112212223112413207068672
15868,103
15869,61
15870,109
15871,0
15873,2
15875,1
15878,345689
15880,50295014602827779538944
15882,2
15886,1
15888,2
15889,0
15891,494596
15892,7751554059354974713370640384
15893,54
15894,3
15897,43
15907,2085564910060985598869504
15910,37546248868222222336
15913,94630125612279491379358796013895680
15914,92167
15916,3
15921,0
15923,3
15926,261
15928,442795487221
15930,106741850993099387437056
15932,55
15934,131
15935,5
15939,92920615226370048
15940,1790599737428642365440
15941,15
15945,222
15946,4501187395
15947,0
15948,1130138339199322579293678173851752315209383936
15954,4
15955,3
15957,517
15960,124313663
15964,1
15965,10003
15966,1
15967,0
15968,1
15969,12321
15971,154233
15972,1
15974,3
15977,77
15978,64
15980,1
15981,649740606257470464
15984,1458575015548379136
15985,18972225120220674523136
15988,187
15990,133
15991,1
15993,999999999990600044642304
15995,2
15997,229
16000,6
16002,51
16003,201103104210311518937012170753997563517959506231296
16005,94
16006,10636539084798631045209522176
16007,4
16011,0
16013,0
16015,86
16020,-781586426051
16022,888888888888888704
16024,-710
16026,1
16027,0
16028,1
16030,4
16031,60
16033,227304371243
16034,0
16036,1352597828562574592
16037,1
16040,3
16041,5
16042,1
16043,2
16044,5
16046,1
16047,4510205759848956752297984
16048,85
16053,7
16054,1
16058,1
16060,1
16063,2
16067,7291
16070,7620764031777359623012528616082866608908678463488
16073,2684354498
16074,5
16076,0
16079,43
16080,1
16082,2
16089,7
16092,9201464400273286305665685389312
16093,607098005839518057682866135711301717351853017006080
16094,67572411262488081085823442747392
16095,1
16097,11
16098,1803
16099,0
16101,6
16104,4294967298
16105,1
16109,3523473231949594865126345424909586928788045824
16112,4
16113,447244452196213364331618580528482089801315516416
16114,12
16115,0
16116,90
16117,936
16119,22956
16120,1
16121,-5273637447243604886598713344
16122,192
16124,15
16129,94
16130,673
16131,1
16133,23530261998319559507968
16135,15
16136,4
16137,58700518710126
16139,1227133514
16141,43
16142,1024
16143,20224208236340360249344
16144,276234662587858
16148,823542
16151,39
16153,17503645548908
16156,1
16158,5
16159,16861333170438512640
16161,4
16163,1
16164,757
16166,0
16167,488
16170,156105216389714520447075056437213717629763584
16175,1
16177,5226
16180,8
16181,4
16182,9102219245664642007040
16184,1
16185,48
16187,1
16188,567301070804960837369856
16195,4836818348399419392
16198,28054
16200,1
16201,597017094936575232
16205,0
16207,76
16209,264
16210,92
16212,0
16213,0
16214,1
16217,75
16218,477091489
16219,1
16223,164935
16228,19
16229,3
16231,0
16233,902991442005592064
16234,2452969960811572
16235,1
16236,35
16237,83
16238,-10279982482873485440697612894208
16239,0
16240,179979692293317
16242,1
16244,0
16245,242
16246,1169
16247,77062550766
16248,1261508968034974699894054322176
16250,-48
16252,125689071725818752
16253,2
16254,5
16255,1
16259,0
16264,1
16265,40
16266,3
16269,108370550020434254888960
16271,1
16272,4
16275,19
16276,3
16277,1
16278,10
16279,5
16281,6
16282,440904162738220
16286,26520
16287,-4569236621458149474304
16288,15
16290,1
16291,4
16293,4
16294,1
16296,9216772051254
16300,31
16301,1430366045206364291072
16303,57156803818751382534863703592054816768
16304,24
16308,7
16309,4
16310,153362354672299048960
16315,5
16317,1
16318,0
16321,359859080993093120
16323,-292919743
16328,0
16329,165585050
16330,1
16331,1
16333,1
16334,407429083776557827576882528256
16335,9
16337,2684
16339,1
16341,1072
16342,0
16343,0
16346,709388866103741375315968
16351,33761868557359752675328
16353,117
16358,26
16360,-42274347122631930946781184
16361,4
16362,1
16363,112358132134
16364,-25360668851471
16366,1
16369,3
16372,27
16374,9
16376,0
16377,9
16379,1
16380,3204477861760
16382,72
16386,3
16387,4
16388,540893928093
16390,5382999938946608681877315888546676762547155844334549467136
16393,171982733220000
16394,92738869109783984
16396,3
16397,136
16400,5
16402,1
16403,124
16404,17641
16405,8
16407,0
16409,0
16410,1
16412,581
16417,162476622719075655416444532817920
16418,3150876144371171219992251941781504
16419,1
16420,1
16423,334
16425,1
16426,0
16428,427517999
16429,1
16432,1
16433,1
16435,1
16438,1
16439,37633392640
16440,1
16441,3221225472
16442,7567560
16444,1
16446,3
16449,21
16452,87
16453,72
16454,2
16457,2
16460,1
16461,5
16462,1
16463,2
16465,2
16466,2
16468,1
16470,1
16472,2
16473,3145168096065837022052352
16474,12
16476,4
16477,0
16478,31092316
16481,200560490130
16483,5
16484,2151299729995626446848
16485,2
16487,3277223348540
16489,1
16492,12
16494,60499521130177
16496,234997701
16497,-5852030356823269376
16498,1
16499,1
16500,16
16501,1
16502,2
16505,3
16510,8125
16511,20340448295605096195031040
16514,1
16516,2
16519,16455328
16528,2
16531,0
16532,264
16533,1
16537,197
16540,0
16544,110
16545,0
16546,1
16547,98105
16550,671345
16552,71
16557,1
16558,1
16562,41721818
16566,5
16568,6
16569,115
16570,1
16575,13229393814
16578,53
16579,4
16581,13
16582,82892
16587,8
16590,1
16591,446579144331338560
16594,1
16598,1
16601,3
16604,1
16606,0
16607,225338963444964672
16611,1365
16612,1
16613,-1
16614,7
16615,13
16616,1
16617,67727051825754227595771590168519017539293610508288
16618,9
16619,-30325
16623,1
16625,1
16629,272528862
16630,593760840331680
16631,341
16632,0
16636,9
16639,8380744532243
16640,3
16641,6
16643,3137
16647,1
16648,1
16649,5056
16650,18737274345032048
16651,13307
16652,1
16653,99
16654,162
16655,3
16658,89909089088809984
16659,35184380477438
16660,151356822271623648
16663,2
16664,9154654464
16668,369753086413024650067968
16669,1425144
16673,252
16674,101
16677,55333
16679,1
16683,1
16684,2425137332962797568
16686,49
16689,2
16690,1
16692,4599466948725481930752
16693,1
16695,1
16696,1
16700,1615
16701,-2
16702,10176
16704,83
16705,3
16707,36694950
16708,77
16709,17
16710,5804169283
16712,4878
16713,1
16714,0
16715,7
16720,1
16721,1
16724,66
16725,1
16727,29370
16728,1
16729,121
16730,2950811803105
16731,70059451
16732,133
16733,32461318560126939136
16735,1
16736,1
16739,1
16741,163492888524149024
16742,2
16745,1
16746,57
16751,5
16755,2
16756,1500461963706270
16758,6
16759,1
16760,0
16763,1
16764,1010
16765,1826
16766,3649068110709002287972352
16767,538570669847
16773,29
16774,11436670
16776,5
16777,37
16779,246348115
16781,11252999929538
16783,1
16785,1
16786,5
16787,251
16789,2
16795,0
16796,179
16797,26859776918291304
16798,499
16799,6
16800,110
16803,1
16804,0
16805,173238283180457834045040991666176
16806,1
16808,1
16810,1
16811,4
16812,10
16813,2694
16814,8
16817,354
16820,101
16827,406
16829,150
16831,35324
16833,2
16834,151
16836,258
16838,1
16840,10363361
16843,9232
16844,44
16846,1
16847,359
16849,5
16850,12
16852,8738543204786
16853,188
16855,415055613581699427960932898437070848
16856,1
16857,29005176890321424
16862,1
16869,1
16870,1
16872,27268232517537515962368
16874,3
16876,6
16879,1
16881,42
16882,15
16883,1
16884,65811501774878757879808
16886,295531
16887,2
16888,544944
16889,1409794
16890,5
16891,1
16894,4
16895,18058979974426673152
16897,23156419088
16901,1
16902,3
16903,1
16905,200000001
16907,2
16908,1926332978869108736
16909,1
16910,1
16911,0
16912,1
16914,-1991207629723038887444480
16915,5517818880
16917,10774
16921,12
16922,68
16923,1
16926,69
16927,1184832
16928,1
16931,31
16933,416136000
16937,3
16939,1
16941,1324271564605167819497538584576
16942,1606
16944,46458
16946,3
16950,3
16951,139887
16953,0
16956,0
16960,2
16963,29
16965,5
16966,426
16968,1
16969,65
16973,1
16974,89469
16975,5
16976,24285246219270354421126529024
16978,1
16979,885215793907124265108614491930624
16980,1
16981,1
16982,61
16983,2792
16987,132716292890482944
16989,5335044430
16991,74
16992,815305791834362478592
16997,-6
16998,4480400
17002,4
17003,1
17004,-11
17007,8
17009,3
17011,159936660724017220550656
17012,-166763294764763
17013,0
17015,56
17016,20
17018,1806753034
17020,0
17022,33
17023,3
17025,1
17028,452976400962846064640
17029,513
17030,1
17032,69
17036,1
17037,1
17041,7
17043,1
17046,4
17047,31
17049,5
17054,1367964
17055,271287639195997218974568808448
17057,24
17058,26
17061,1201201201201201
17062,125
17065,8522732505
17066,0
17067,108
17068,201
17069,1
17073,-59034603235714896314723467264
17080,45
17081,1
17082,0
17083,1
17084,14519143504222219258560512
17085,41
17086,5
17087,1
17088,1
17089,3
17093,35753
17095,22
17096,0
17098,7
17101,1
17103,147
17107,27180
17110,17
17111,1262464
17114,9
17115,476
17117,1
17121,11143
17123,2476
17127,0
17129,86733224358763672109056
17131,1
17132,3145728
17134,35
17135,0
17138,8
17141,15994688084064
17142,151
17146,0
17149,84211559635704283136
17152,13889250657404
17154,105840083750427505879823390938138411008
17156,4699364509418442967283138560
17169,1529
17170,1
17171,1
17173,1
17174,6
17175,222
17176,286133435
17178,4
17180,30903
17182,1
17184,208
17185,1
17186,1
17188,3920193
17190,0
17191,4
17192,8618
17193,0
17194,1163531779
17196,0
17197,1
17200,0
17202,1
17203,98905502899149280391530020864
17205,4
17207,41
17209,2
17212,468340976726457129618186935730176
17213,1
17214,11
17220,403383826200494464
17221,1
17222,11
17223,10612220151604049389457864916992
17226,0
17227,1
17228,1
17232,103
17233,6874
17234,2
17236,1
17237,7282309435397819529691136
17238,652549
17240,12294697
17241,1
17243,58395
17245,69242288
17246,48120
17250,30820
17251,5
17252,1
17254,940824095596
17257,4
17259,3
17260,9999
17261,1
17267,5
17269,2360675
17270,100
17271,210
17274,2147483648
17275,0
17276,2572637986979871511201201277370368
17281,342580
17282,3
17285,1
17287,1
17289,9419
17290,6
17291,5
17293,8
17294,1
17296,59326666963451130150912
17298,1
17300,1
17301,1
17305,8
17306,-1182023664753972871168
17309,377777777777777790523930728191754240
17311,1
17317,44604450092742380355584
17318,15
17319,0
17321,1172
17322,2
17326,1
17327,133
17328,0
17329,1
17330,1
17331,785715
17333,7
17336,0
17337,1
17339,2038145686298940305047552
17340,94
17343,193
17344,3
17345,454
17346,5
17347,1
17348,1
17349,6
17350,18258
17352,4532766289140046102528
17353,1
17357,2104296796001569064439728721799151616
17362,0
17363,1
17364,96
17367,2
17369,1
17370,1
17371,5
17372,2
17375,1
17378,13
17380,1258884
17381,187722095934867972816896
17382,310
17383,43
17385,6
17386,91951410330850852864
17387,58
17390,111
17392,2
17393,1
17396,1048576
17397,1
17398,7
17400,1
17402,-11594048421700452
17404,2
17405,36
17407,0
17408,229
17409,293
17410,339
17417,599
17419,1
17420,1
17421,197
17422,1
17424,0
17426,235074
17432,2
17436,2
17438,43
17439,23
17441,3784
17444,8719
17445,1
17446,128
17447,5224202996987631585198080
17450,41
17451,4
17452,2
17453,2
17454,1
17455,4216351
17457,-111980705
17464,433
17465,1
17472,0
17473,2398
17474,35
17477,515397169891543875584
17478,3
17479,-5
17480,12
17482,31287244602
17487,6
17488,10
17489,1
17490,69225309449045
17492,57057
17493,21254212
17497,5
17498,1
17499,434373186370513269686272
17501,3969
17504,4
17508,175820910
17509,187
17510,1
17511,5
17512,1034835441
17514,26
17517,663552
17522,1
17525,1
17527,773
17528,4
17529,19140
17530,1
17531,1
17535,4
17536,2
17537,551
17541,3635524038174210058237866097508352
17543,2237207702598010535936
17545,1557609722332488448
17546,1
17547,-1
17548,37
17549,0
17550,1840458
17551,1261336587
17552,0
17553,117
17556,-1
17557,126058
17558,15442812
17563,3
17565,5
17566,-40728880731878825958829981696
17567,14
17568,316
17570,-2
17576,1
17579,329715048967744
17580,77
17583,17701
17584,1
17585,852226929923929339113492889731072
17588,6
17590,0
17598,1
17599,19
17603,65443733
17604,4
17605,0
17608,6184929425065894320537600
17610,19899
17611,2
17612,1
17614,0
17615,27686471792
17618,2
17621,16
17622,5646013788205565
17623,5
17624,1
17631,9
17635,34414
17636,1
17638,1
17640,4208
17641,98
17642,12
17643,2
17648,12393851
17649,1
17651,1
17652,2084175110533576704
17655,1
17656,159724777634184961196032
17657,-99338112932912395729240064
17658,2313729878662532
17659,379850021025259936976414882175909888
17660,1
17661,3
17663,2
17665,1
17667,1
17670,16
17671,4
17672,3
17675,1
17676,1801
17677,1
17678,606201351960
17680,26
17681,21066
17682,0
17683,5
17686,1776130787566467241184728908300288
17687,1
17688,2705587415313932199101726720
17692,15
17693,24580890358686999902242734080
17694,10
17695,11840454887138919205172150272
17696,120
17702,1
17703,78
17704,1
17706,2826683630
17707,1
17711,1920
17713,0
17719,1
17720,13494407916
17721,52203408850943
17722,1
17724,0
17726,1
17727,5
17728,0
17729,688353206229860483072
17731,0
17733,138
17735,16912206409
17736,44
17738,26684834641
17739,0
17743,4355
17748,1
17750,802128047544312
17752,1302
17753,17989
17756,0
17757,1
17759,292
17761,34
17762,1
17765,1
17766,0
17776,104
17777,100
17779,24
17780,1
17782,4
17784,6802
17785,3
17789,1009944077876061174402078291787776
17791,17
17793,3113774997671
17794,202042129817687040
17795,3
17801,16
17802,11
17803,0
17806,1
17809,9
17810,1
17812,43475776796985597952
17814,9
17818,4238000471209946624
17819,5376474597787368
17822,230
17824,4
17825,3249
17826,0
17828,11
17829,106
17836,111084
17837,2147434698
17838,0
17839,9284
17841,1
17842,4
17844,1
17846,37833
17847,182
17853,7210
17854,315902916
17855,96
17856,3
17859,-12178262869083618761768960
17861,364
17863,1
17865,-62724549356204534530048
17866,1
17867,511919540277623521280
17869,1
17871,99
17872,12
17877,2
17882,454731945546125148160
17886,4606570398238803657700147200
17887,5606
17888,1
17891,392
17892,1
17893,222
17897,2811
17898,9
17900,0
17905,5
17906,57999659949
17908,5719769
17909,-281682723163782400
17910,8
17912,73
17914,9802
17915,7011583640699581526863847096320
17916,1021
17917,0
17920,89
17922,418846750188979
17924,113
17925,1
17930,15511210043330986055303168
17933,290
17935,31
17936,1
17937,0
17942,1
17943,68719476736
17948,15
17951,1
17953,1
17955,1
17957,2
17960,54912
17965,3540591950224308568064
17966,2
17967,23
17968,1
17969,9
17970,395
17972,-1
17975,3510112
17978,265252859812191068217601719009280
17982,482643166426
17984,1301
17985,1
17986,1
17990,0
17991,7039489706
17995,24474
17996,394350566283764918473661087744
17997,1
18001,1
18011,474094760462384192
18012,23
18013,1
18015,1
18017,3
18018,328325752862617571950592
18020,8232
18022,17394
18025,43
18026,1
18027,2346660329198772224
18028,646748880898087168
18030,1857347155026535680
18031,1
18033,1
18038,985354
18042,85
18044,1
18045,6
18047,196494753792
18048,11
18050,4
18051,707
18052,14927625333671308
18053,58640620148053
18055,6
18056,1
18058,2927
18060,78358
18061,3
18063,1
18065,1
18066,1
18067,135
18071,0
18073,425696423
18074,1
18075,4
18076,52713275
18078,2
18080,151
18081,99183504292818410738286592
18083,3
18084,11
18086,335
18087,299424
18093,1
18097,63848
18098,105
18099,0
18101,13205354
18102,27
18103,1117
18104,262
18105,2
18106,0
18107,3
18108,0
18109,1666586309368289165312
18110,1
18113,1
18114,96
18116,0
18118,256
18120,13
18121,31
18122,1
18124,1
18125,135859
18127,0
18128,57
18131,906547644507238720077824
18132,303
18133,72
18134,8412911327063606072399913342881068245581824
18135,191
18136,371972347451121309057024
18138,8
18139,5011900411890792136704
18140,1
18144,335
18146,6
18157,84
18159,-1
18162,66100039883449216654507801212616704
18164,4
18167,1
18169,217
18172,228658738
18176,34
18177,39102276
18178,1158
18183,7
18184,4
18187,2
18188,13
18189,54515519539544682659840
18192,6
18193,1
18195,7
18198,3483638676
18200,70086339807006
18201,564
18203,1
18206,570
18211,97777777777777775656302542848
18212,126
18213,1
18216,1690149194537
18218,132
18219,21993
18220,6
18222,10896505884544221747847115347602660392960
18223,429
18225,928
18229,5
18230,1
18232,744879433457606013076111360
18233,324
18234,5
18235,24
18243,1
18246,3
18247,24
18248,4
18249,1
18250,11
18251,1
18253,61
18254,106
18258,5
18260,67
18261,438887790263120355034923008
18264,11258250133505
18265,1
18267,-163995565863678848
18268,129
18272,2447589381851869692142026752
18274,0
18276,2
18277,24
18280,1
18282,-177404213380075609445969383246050782216760450195914752
18283,4590
18284,207
18286,318
18288,4563402750
18290,2147482749
18296,2
18298,-887556661076924928
18299,5
18305,1
18306,761422948839508352
18308,0
18310,1
18311,6
18312,277185650854199360
18313,4519201832623496192
18315,180
18316,0
18318,-478042006950153
18320,230
18328,8589934592
18334,4
18337,1
18338,341
18339,1
18340,-156
18341,107647
18343,10261257179194396573171712
18348,0
18350,1
18352,126
18353,2
18357,3
18358,27745
18359,1
18362,1
18363,-57445619374737060455141186672793231572131850053746688
18365,17
18369,167
18373,308141825476127956664320
18376,6
18377,343027
18379,65878
18380,1
18381,32041838806927409152
18388,1
18389,39088169
18390,1
18392,41
18394,0
18401,6654
18402,-4
18403,78354865469545488
18409,1
18410,1
18411,1
18412,1
18415,1
18417,10
18422,1094715856585124240269770752
18423,1
18424,1
18427,1
18430,100000008862938113322862510080
18434,9
18435,1
18440,51338787081884799074304
18442,4
18445,24254431525
18447,127
18448,1521
18449,51476721045434573783040
18450,1
18451,0
18455,1
18456,1
18458,277
18461,188441690112
18463,17609835599
18464,1
18466,142
18469,903
18470,1
18471,4336834888458525696
18476,5
18477,67243416666058909171056640000
18478,1
18479,12
18480,67
18481,12
18483,3
18484,1
18485,6
18488,1
18490,1
18491,29
18493,3405994336744928507029465612681216
18496,10
18497,4
18498,6624
18499,6
18500,624
18501,2
18502,1
18503,17562175408
18505,516014525543318784931807641993216
18507,304335082
18512,24354992195
18519,7507
18520,498104810744139776
18523,5344
18526,161
18527,4
18529,1
18530,5
18531,396
18532,2
18534,0
18535,2335404534493957185062031065088
18536,0
18538,50
18539,3
18540,101
18542,0
18543,591
18544,2
18546,63
18552,0
18554,2
18556,1
18557,-912139541724380
18562,1
18564,13
18565,38
18567,32350826394
18569,5771
18571,107
18572,35550447701410484224
18573,1
18574,81
18576,0
18579,1
18580,2
18583,1
18585,0
18586,3
18588,114
18591,4
18592,119958003689605968
18593,5
18596,1
18597,1595237255248
18603,1
18604,0
18605,1
18609,161
18612,18399744
18613,1
18618,8898357264557787840512
18620,39024059581
18623,327
18627,24
18628,1
18629,1
18631,1
18634,0
18642,23
18643,1
18646,87463
18647,0
18648,0
18649,2
18651,10
18653,3021342737537524218887913078784
18654,60820008732345647104
18656,1
18658,8
18659,5
18661,17
18663,3203
18665,104773961875
18666,114
18667,121
18668,0
18669,130
18671,63944536754829128
18675,2
18677,1873244
18679,1
18680,-2325562706806213639355051802624
18682,6994
18685,109
18686,18
18687,67
18688,2460737690938850911672889428148224
18691,311
18692,46047327002410713088
18694,-1
18698,7
18705,85666410699457
18709,2
18711,773102
18714,11676942335
18716,1681
18717,105858525852525006006081434943488
18718,1
18721,1
18724,6428888932339941376
18735,5
18737,4
18738,49
18742,0
18746,181
18749,-400486432100703936
18750,1
18751,1
18755,165
18756,-6
18757,12
18758,599
18760,5
18761,20793
18763,0
18765,73
18767,8266953375
18768,0
18771,2510
18772,1
18773,1101
18774,2179087100128496
18776,162
18778,0
18779,4
18781,428
18782,-3911928183241382752681984
18783,64011280075
18784,8
18787,353
18788,1
18789,2
18790,1292
18791,1
18793,0
18796,64
18797,5
18801,1056720
18805,1
18806,18
18807,1688849106689086980096
18809,-38121993335063
18811,37
18813,1110
18815,0
18816,4896
18820,56130843535667789253289486277672960
18822,1
18824,269019714347401088
18826,166067
18827,0
18831,295
18832,1
18838,0
18841,4583
18842,1
18843,4
18847,-1
18849,63142652467677472227328
18851,1902
18852,3458279283218841741666811904
18853,-796320318098
18854,3
18855,11
18859,78072250730666819584
18861,8
18864,7
18865,0
18866,9
18867,1
18869,9
18870,90589503604918325527497932800
18871,2560
18872,499
18873,4
18874,7
18875,2
18877,2
18878,-2668
18880,2
18881,10320995900380175648423936
18882,1
18883,4
18884,1479707952
18885,214
18887,5
18889,3
18893,1
18895,0
18896,2
18898,124221
18899,1
18900,1
18901,0
18903,2375680873491867021344768
18904,1
18905,1023459679
18907,1
18910,458
18911,6607465
18912,444222245455224448
18913,88587624502390784
18915,0
18919,2
18920,128
18923,2
18924,4168631197124909070018412544
18925,2
18927,31787829
18928,194
18932,-34923741500239582855168
18933,5407280566190838120448
18934,68
18936,0
18943,3
18945,0
18947,4611389774049135976107495659961857264903520256
18948,16864199
18954,0
18956,4
18957,2
18958,1
18959,5
18960,2736250
18962,6
18965,2510946901
18966,16
18968,1
18969,4
18971,0
18972,1
18977,88
18978,1
18979,6
18980,1
18982,48
18986,1
18987,5
18989,17
18991,0
18994,0
18995,3
18996,139
19001,5
19002,-606896
19004,450283905890997376
19008,73
19011,31
19016,1183686987
19017,48629250215170403205120
19020,2
19022,173
19024,1
19025,1
19026,1
19028,11
19030,32
19037,3
19038,43
19040,106
19041,0
19042,1383
19044,20145082
19045,105
19046,734693877551020396928379340026888228700160
19047,109
19052,11
19054,5
19055,1
19057,136292367618901504
19058,23
19059,-1
19061,8
19062,7
19067,57738785
19069,39031347014626230272
19070,18488607937153798144
19071,3870947187719439025078759667562805949714019289175058976553828352
19072,6
19075,311
19077,11
19079,1
19081,144
19082,280
19084,219
19085,1
19088,-2439685
19091,21
19092,150
19093,10
19094,915
19099,1
19101,5
19105,4
19106,48
19108,1
19109,1
19110,20259867035719794617682013270848917450448512261073794376925184
19112,2296566054746996736
19121,1
19124,4
19125,2
19128,219
19130,3
19132,163
19133,1
19134,53
19136,1
19137,929968005
19138,1
19139,20
19141,93
19146,3
19147,0
19153,8
19154,0
19163,1
19165,8
19171,1
19172,150
19176,10031
19177,11596046722109
19178,49
19180,13
19188,89
19189,8064
19190,0
19191,5850537
19193,-92
19194,8
19195,36812192538
19196,0
19197,5
19198,4
19199,768
19202,134
19204,0
19205,1
19206,727583990400
19207,14381047382279656046592
19211,0
19212,79
19219,140
19220,9
19222,0
19223,108
19224,642
19228,1
19229,1575494912
19230,1
19231,1
19233,-60
19238,1
19239,72
19240,18699
19243,721
19247,1268088
19249,1
19250,128
19252,3
19253,252756
19255,198217457
19256,2143444841
19259,0
19260,27
19261,3
19264,459808
19265,2
19266,364
19268,2
19269,264
19270,1100
19276,1
19277,4
19280,0
19281,193
19282,1
19283,3
19284,2080745823672990957568
19285,1
19286,1
19287,173
19288,12
19290,1
19291,1
19297,1
19298,1
19300,1
19301,0
19305,170141183460469231731687303715884105728
19306,18170
19308,4245334010867
19310,0
19311,31
19316,1
19317,6
19319,0
19320,2
19325,1
19328,57
19329,1
19330,2354609051587
19331,107
19333,3524281
19334,0
19335,0
19338,1332266848133993060354994957109948317696
19341,518347715170125
19342,-23817241000717517324288
19343,2
19352,84
19354,1
19357,10657
19358,7
19361,1019
19363,143
19364,82780
19365,80
19368,50034769913
19369,1
19370,1
19371,1
19372,0
19376,7
19377,5312
19379,300
19381,1847
19385,7
19386,0
19387,2
19388,6
19390,1
19392,1
19394,1
19395,2
19396,4
19398,-5222312397309044736
19399,2
19400,1
19404,4803
19405,137
19406,1
19407,22
19411,25648861896040609182908416
19415,29267256964259132735488
19419,133
19420,1
19424,2225
19425,1
19427,265
19428,30
19430,-2695228627904710144
19431,193082117289145207796868841472
19432,-32487197678668
19433,193
19434,14
19435,157
19438,3
19439,1
19440,522443360777706219690967171072
19442,6
19444,2
19445,0
19447,2
19448,443052108504847872
19450,1
19451,1
19452,10333
19453,1
19455,-1500
19456,78
19457,2
19458,3
19461,1
19464,3585582454
19466,366
19470,4
19471,1
19473,1
19475,122088
19476,1
19477,131
19480,0
19482,5695183504492614081576960
19484,1
19487,55846399442561068433408
19488,-12292843875616616873984
19490,0
19491,667334
19492,1431
19495,27
19497,427956927487717854370856960
19501,128
19503,6
19504,5
19507,0
19509,-62160570818422898688
19511,1
19513,1
19518,7
19521,4
19523,11
19527,1
19528,4
19529,1508573512411879
19535,60
19538,1
19539,451535899566923263242141696
19540,11779231664
19541,6108883290378
19543,2
19545,2297624652827
19546,8
19547,164935
19550,74
19551,102827847
19554,20031168
19556,1
19558,6
19560,1072883605957031
19561,1
19562,132423280802
19564,3
19565,6
19566,1
19567,6
19570,48
19573,1
19574,99822247953081221120
19578,85
19586,225177694735509056
19588,2
19589,486
19591,1
19595,46
19596,1
19598,322380652333770242785280
19599,8
19601,0
19603,4
19604,0
19605,51054382673481633374404608
19606,458
19607,3
19609,720
19610,4570355
19611,7778742049
19614,-35394383394415793143808
19618,0
19619,1160814536126280082687090753536
19620,1
19624,-4
19629,0
19630,0
19632,0
19633,1
19636,72
19637,1
19641,5699637429226534058147670139076608
19642,1
19643,-69206016
19645,3
19651,0
19653,1
19655,-16384
19656,7
19657,1
19659,30
19661,389
19662,1
19665,221
19667,19
19668,146994
19671,209
19672,661
19673,0
19674,433355064426417876893696
19675,0
19676,800547
19680,133
19683,0
19684,1
19686,100
19688,371993326789901254863672752494735387525120
19690,86574740102712295209357264551936
19692,46639503202294454812672
19693,19
19695,1740
19696,1
19697,773376
19703,12
19706,2
19707,7
19709,2
19710,13840673649011
19712,2
19714,446
19717,170
19719,9
19720,8282718434088460989937745920
19721,1
19725,1
19726,1
19727,106467159650838527420137472
19728,47
19729,5
19730,74985677346661311157633024
19733,2
19734,4603118398943476580352
19736,0
19740,4
19746,29
19747,234224
19748,491
19749,75166101
19750,2658455991569831745807614120560689152
19752,122092826256785375232
19753,2
19756,1
19757,1
19758,31916798541
19762,108
19764,83
19765,55440
19766,1
19767,1
19770,441
19773,0
19775,20415469430681334972416
19777,31842709
19779,5423
19782,376572715308
19783,-1
19784,0
19785,4
19788,1
19790,1594667947603
19796,154837661
19797,39
19798,425883816
19799,314
19801,23
19804,31
19805,38596
19806,6
19808,43
19815,257
19816,87575
19818,11
19819,1
19822,1
19823,505447028628433920
19825,7
19827,1
19829,17
19836,94112790021953
19837,6
19838,107065184066868431168733184
19840,0
19842,1
19843,155867104
19846,628257292478369190903808
19848,32768
19852,37861
19853,37
19855,37829
19857,-31229434349790024433664
19858,6
19859,4553
19863,-322895904734868668416
19866,13
19868,0
19869,0
19871,73178
19873,14045226977086
19874,2
19875,0
19877,5
19882,10
19885,5
19888,63
19889,200
19890,3
19891,71
19892,1898879849090
19894,648
19896,202
19899,67
19903,11097683374342583601848123392
19906,16
19907,3
19910,625715
