Time,Temp.,Windchill,Heat Index,Humidity,Pressure,Dew Point,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
2016-02-20 04:00:00,5.0,2.1,,0.67,1017.0,-0.6,16.1,South,13.0,0.0,0.0,None,Overcast
2016-02-20 05:00:00,6.1,4.2,,0.56,1016.3,-2.2,16.1,Variable,9.3,0.0,0.0,None,Overcast
2016-02-20 06:00:00,6.1,3.8,,0.53,1015.6,-2.8,16.1,Variable,11.1,0.0,0.0,None,Overcast
2016-02-20 07:00:00,6.1,4.2,,0.51,1014.9,-3.3,16.1,Variable,9.3,38.9,0.0,None,Overcast
2016-02-20 08:00:00,6.1,,,0.51,1014.4,-3.3,16.1,North,0.0,0.0,0.0,None,Overcast
2016-02-20 09:00:00,6.7,4.9,,0.49,1015.0,-3.3,16.1,Variable,9.3,25.9,0.0,None,Partly Cloudy
2016-02-20 10:00:00,7.2,4.8,,0.48,1014.8,-3.3,16.1,WSW,13.0,33.3,0.0,None,Clear
2016-02-20 11:00:00,9.4,,,0.44,1014.3,-2.2,16.1,Variable,11.1,0.0,0.0,None,Clear
2016-02-20 12:00:00,11.1,,,0.41,1013.7,-1.7,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-20 13:00:00,12.8,,,0.38,1013.0,-1.1,16.1,West,9.3,0.0,0.0,None,Clear
2016-02-20 14:00:00,13.9,,,0.36,1012.1,-1.1,16.1,West,13.0,0.0,0.0,None,Clear
2016-02-20 15:00:00,14.4,,,0.37,1011.7,0.0,16.1,Variable,9.3,38.9,0.0,None,Clear
2016-02-20 16:00:00,16.1,,,0.34,1011.1,0.0,16.1,SW,18.5,33.3,0.0,None,Clear
2016-02-20 17:00:00,16.1,,,0.34,1010.1,0.0,16.1,WSW,14.8,0.0,0.0,None,Clear
2016-02-20 18:00:00,15.6,,,0.35,1009.6,0.0,16.1,Variable,9.3,0.0,0.0,None,Clear
2016-02-20 19:00:00,15.0,,,0.35,1009.6,-0.6,16.1,WSW,16.7,33.3,0.0,None,Clear
2016-02-20 20:00:00,14.4,,,0.35,1010.0,-1.1,16.1,WSW,9.3,0.0,0.0,None,Clear
2016-02-20 21:00:00,13.9,,,0.37,1010.3,-0.6,16.1,WSW,14.8,27.8,0.0,None,Clear
2016-02-20 22:00:00,12.8,,,0.43,1010.2,0.6,16.1,SW,13.0,37.0,0.0,None,Clear
2016-02-20 23:00:00,12.2,,,0.49,1009.9,1.7,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-21 00:00:00,12.2,,,0.49,1009.4,1.7,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-21 01:00:00,12.2,,,0.49,1009.1,1.7,16.1,WSW,16.7,37.0,0.0,None,Clear
2016-02-21 02:00:00,12.2,,,0.51,1009.4,2.2,16.1,West,13.0,0.0,0.0,None,Clear
2016-02-21 03:00:00,11.1,,,0.53,1009.9,1.7,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-21 04:00:00,11.1,,,0.5,1010.1,1.1,16.1,West,13.0,0.0,0.0,None,Clear
2016-02-21 05:00:00,10.0,,,0.54,1011.1,1.1,16.1,WNW,9.3,0.0,0.0,None,Clear
2016-02-21 06:00:00,10.0,,,0.52,1011.7,0.6,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-21 07:00:00,10.6,,,0.46,1012.2,-0.6,16.1,Variable,9.3,0.0,0.0,None,Clear
2016-02-21 08:00:00,10.0,,,0.48,1013.0,-0.6,16.1,WNW,7.4,0.0,0.0,None,Clear
2016-02-21 09:00:00,10.6,,,0.46,1013.8,-0.6,16.1,WNW,9.3,0.0,0.0,None,Clear
2016-02-21 10:00:00,10.6,,,0.46,1014.0,-0.6,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-21 11:00:00,11.1,,,0.45,1013.7,-0.6,16.1,NW,14.8,0.0,0.0,None,Clear
2016-02-21 12:00:00,11.7,,,0.41,1013.5,-1.1,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-02-21 13:00:00,11.7,,,0.4,1013.6,-1.7,16.1,Variable,11.1,0.0,0.0,None,Clear
2016-02-21 14:00:00,11.7,,,0.38,1012.8,-2.2,16.1,WNW,9.3,0.0,0.0,None,Clear
2016-02-21 15:00:00,12.2,,,0.38,1011.8,-1.7,16.1,North,11.1,0.0,0.0,None,Clear
2016-02-21 16:00:00,12.8,,,0.37,1011.8,-1.7,16.1,Calm,0.0,0.0,0.0,None,Mostly Cloudy
2016-02-21 17:00:00,12.2,,,0.38,1012.2,-1.7,16.1,Calm,0.0,0.0,0.0,None,Overcast
2016-02-21 18:00:00,12.2,,,0.4,1012.1,-1.1,16.1,Calm,0.0,0.0,0.0,None,Overcast
2016-02-21 19:00:00,11.7,,,0.41,1012.6,-1.1,16.1,Calm,0.0,0.0,0.0,None,Overcast
2016-02-21 20:00:00,10.0,,,0.54,1013.3,1.1,16.1,NE,9.3,0.0,0.3,None,Overcast
2016-02-21 21:00:00,10.6,,,0.52,1013.6,1.1,16.1,North,9.3,0.0,0.0,Rain,Light Rain
2016-02-21 22:00:00,9.4,,,0.61,1014.3,2.2,14.5,NNE,9.3,0.0,0.0,Rain,Light Rain
2016-02-21 23:00:00,8.3,,,0.66,1014.6,2.2,16.1,Variable,9.3,0.0,0.5,Rain,Light Rain
2016-02-22 00:00:00,7.8,5.5,,0.63,1014.8,1.1,16.1,ENE,13.0,0.0,0.0,None,Overcast
2016-02-22 01:00:00,7.2,4.3,,0.58,1014.5,-0.6,16.1,NE,16.7,29.6,0.0,None,Overcast
2016-02-22 02:00:00,6.7,3.6,,0.6,1014.9,-0.6,16.1,ENE,16.7,27.8,0.0,None,Overcast
2016-02-22 03:00:00,6.1,3.4,,0.58,1015.2,-1.7,16.1,NE,13.0,0.0,0.0,None,Mostly Cloudy
2016-02-22 04:00:00,5.6,3.2,,0.53,1015.2,-3.3,16.1,NE,11.1,0.0,0.0,None,Scattered Clouds
2016-02-22 05:00:00,4.4,1.7,,0.55,1015.9,-3.9,16.1,North,11.1,0.0,0.0,None,Clear
2016-02-22 06:00:00,4.4,3.2,,0.55,1016.9,-3.9,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-02-22 07:00:00,3.9,1.1,,0.6,1017.8,-3.3,16.1,Variable,11.1,0.0,0.0,None,Clear
2016-02-22 08:00:00,3.3,2.0,,0.62,1019.0,-3.3,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-02-22 09:00:00,4.4,1.4,,0.55,1020.1,-3.9,16.1,NNE,13.0,0.0,0.0,None,Clear
2016-02-22 10:00:00,5.6,3.6,,0.53,1020.5,-3.3,16.1,Variable,9.3,0.0,0.0,None,Clear
2016-02-22 11:00:00,6.1,4.6,,0.51,1020.7,-3.3,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-22 12:00:00,6.7,5.3,,0.47,1020.4,-3.9,16.1,West,7.4,0.0,0.0,None,Clear
2016-02-22 13:00:00,8.3,,,0.42,1019.8,-3.9,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-22 14:00:00,9.4,,,0.38,1019.4,-4.4,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-22 15:00:00,10.6,,,0.32,1018.9,-5.6,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-22 16:00:00,10.6,,,0.33,1019.2,-5.0,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-22 17:00:00,11.1,,,0.31,1019.5,-5.6,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-22 18:00:00,10.6,,,0.29,1020.3,-6.7,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-02-22 19:00:00,9.4,,,0.29,1021.3,-7.8,16.1,North,11.1,0.0,0.0,None,Clear
2016-02-22 20:00:00,6.7,5.3,,0.55,1022.4,-1.7,16.1,South,7.4,0.0,0.0,None,Clear
2016-02-22 21:00:00,6.7,,,0.51,1023.1,-2.8,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-22 22:00:00,7.2,5.9,,0.44,1023.7,-4.4,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-22 23:00:00,5.0,2.1,,0.55,1024.2,-3.3,16.1,East,13.0,0.0,0.0,None,Clear
2016-02-23 00:00:00,5.0,1.8,,0.45,1024.6,-6.1,16.1,NE,14.8,27.8,0.0,None,Clear
2016-02-23 01:00:00,3.9,-0.3,,0.36,1025.0,-10.0,16.1,ENE,20.4,31.5,0.0,None,Clear
2016-02-23 02:00:00,3.3,-0.3,,0.36,1025.0,-10.6,16.1,ENE,14.8,27.8,0.0,None,Clear
2016-02-23 03:00:00,2.8,-2.0,,0.36,1025.1,-11.1,16.1,ENE,22.2,31.5,0.0,None,Clear
2016-02-23 04:00:00,2.2,-2.2,,0.41,1025.1,-10.0,16.1,ENE,18.5,27.8,0.0,None,Clear
2016-02-23 05:00:00,2.2,-2.2,,0.57,1025.0,-5.6,16.1,East,18.5,0.0,0.0,None,Clear
2016-02-23 06:00:00,2.2,-2.5,,0.7,1025.3,-2.8,16.1,ENE,20.4,27.8,0.0,None,Clear
2016-02-23 07:00:00,2.8,-1.2,,0.73,1025.4,-1.7,16.1,ENE,16.7,0.0,0.0,None,Scattered Clouds
2016-02-23 08:00:00,3.3,-0.6,,0.79,1025.8,0.0,16.1,East,16.7,31.5,0.0,None,Overcast
2016-02-23 09:00:00,3.9,-0.6,,0.79,1025.9,0.6,16.1,ENE,22.2,29.6,0.0,None,Overcast
2016-02-23 10:00:00,3.9,-0.1,,0.76,1026.4,0.0,16.1,ENE,18.5,29.6,0.0,None,Overcast
2016-02-23 11:00:00,3.9,-0.1,,0.73,1026.4,-0.6,16.1,ENE,18.5,29.6,0.0,None,Overcast
2016-02-23 12:00:00,3.3,-1.3,,0.7,1026.1,-1.7,16.1,ENE,22.2,40.7,0.0,None,Overcast
2016-02-23 13:00:00,2.8,-2.0,,0.76,1025.6,-1.1,11.3,ENE,22.2,38.9,0.0,None,Overcast
2016-02-23 14:00:00,2.8,-2.0,,0.82,1024.3,0.0,9.7,East,22.2,35.2,0.3,None,Overcast
2016-02-23 15:00:00,2.8,-1.5,,0.82,1024.1,0.0,9.7,ENE,18.5,44.4,0.5,None,Overcast
2016-02-23 16:00:00,2.2,-4.0,,0.86,1023.8,0.0,8.0,ENE,35.2,53.7,0.3,None,Overcast
2016-02-23 17:00:00,2.2,-3.7,,0.86,1024.2,0.0,6.4,ENE,31.5,55.6,0.8,None,Overcast
2016-02-23 18:00:00,2.2,-3.5,,0.86,1024.1,0.0,6.4,ENE,29.6,48.2,0.0,None,Overcast
2016-02-23 19:00:00,1.7,-4.2,,0.89,1024.0,0.0,8.0,ENE,29.6,40.7,0.5,None,Overcast
2016-02-23 20:00:00,1.7,-4.5,,0.85,1024.1,-0.6,8.0,ENE,33.3,48.2,0.3,None,Overcast
2016-02-23 21:00:00,1.7,-4.4,,0.89,1023.7,0.0,8.0,ENE,31.5,44.4,0.3,None,Overcast
2016-02-23 22:00:00,1.7,-3.6,,0.89,1023.7,0.0,6.4,ENE,24.1,50.0,2.0,None,Overcast
2016-02-23 23:00:00,1.7,-3.8,,0.85,1023.2,-0.6,4.8,ENE,25.9,48.2,1.3,None,Overcast
2016-02-24 00:00:00,1.7,-3.4,,0.89,1022.4,0.0,4.0,ENE,22.2,46.3,0.5,None,Overcast
2016-02-24 01:00:00,2.2,-3.4,,0.86,1021.7,0.0,4.0,ENE,27.8,42.6,1.0,None,Overcast
2016-02-24 02:00:00,2.2,-2.7,,0.89,1021.4,0.6,4.8,ENE,22.2,37.0,0.5,None,Overcast
2016-02-24 03:00:00,2.2,-2.7,,0.89,1020.6,0.6,6.4,ENE,22.2,33.3,0.5,None,Overcast
2016-02-24 04:00:00,2.2,-3.2,,0.89,1019.5,0.6,4.0,East,25.9,35.2,0.5,None,Overcast
2016-02-24 05:00:00,2.8,-1.5,,0.89,1018.7,1.1,4.0,East,18.5,33.3,0.5,None,Overcast
2016-02-24 06:00:00,2.8,-2.0,,0.89,1018.2,1.1,4.8,ENE,22.2,29.6,0.5,None,Overcast
2016-02-24 07:00:00,3.3,-0.6,,0.89,1017.8,1.7,4.0,ENE,16.7,27.8,0.3,None,Overcast
2016-02-24 08:00:00,3.3,-0.9,,0.89,1016.9,1.7,4.8,ENE,18.5,0.0,0.5,None,Overcast
2016-02-24 09:00:00,3.3,-0.9,,0.89,1016.8,1.7,4.0,ENE,18.5,40.7,0.0,None,Overcast
2016-02-24 10:00:00,3.9,0.2,,0.89,1015.5,2.2,2.8,ENE,16.7,35.2,0.5,Rain,Light Rain
2016-02-24 11:00:00,4.4,0.5,,0.89,1013.7,2.8,6.4,ENE,18.5,33.3,0.5,None,Overcast
2016-02-24 12:00:00,4.4,1.1,,0.93,1012.5,3.3,2.4,East,14.8,0.0,0.5,Rain,Light Rain
2016-02-24 13:00:00,5.0,1.5,,0.89,1011.4,3.3,2.8,ENE,16.7,27.8,0.0,Rain,Rain
2016-02-24 14:00:00,5.0,0.8,,0.93,1009.0,3.9,1.6,ENE,22.2,29.6,6.6,Rain,Rain
2016-02-24 15:00:00,6.1,5.2,,0.89,1007.5,4.4,2.4,Variable,5.6,0.0,3.3,Rain,Rain
2016-02-24 16:00:00,7.2,5.5,,0.93,1006.7,6.1,2.0,East,9.3,0.0,0.5,Rain,Light Rain
2016-02-24 17:00:00,12.2,,,0.93,1004.6,11.1,4.8,South,13.0,27.8,0.5,None,Overcast
2016-02-24 18:00:00,12.8,,,0.93,1003.0,11.7,2.8,South,16.7,35.2,0.8,Rain,Light Rain
2016-02-24 19:00:00,12.8,,,0.93,1002.0,11.7,6.4,South,18.5,38.9,2.5,None,Overcast
2016-02-24 20:00:00,12.8,,,0.93,1001.2,11.7,4.8,South,25.9,46.3,0.3,None,Overcast
2016-02-24 21:00:00,13.3,,,0.93,998.8,12.2,6.4,Variable,9.3,0.0,1.8,None,Overcast
2016-02-24 22:00:00,14.4,,,0.9,997.6,12.8,8.0,South,13.0,37.0,1.0,Rain,Light Rain
2016-02-24 23:00:00,13.9,,,0.93,995.3,12.8,6.4,Variable,9.3,44.4,1.0,Rain,Light Rain
2016-02-25 00:00:00,14.4,,,0.9,994.0,12.8,4.8,South,16.7,48.2,2.0,Rain,Light Rain
2016-02-25 01:00:00,15.0,,,0.9,992.8,13.3,16.1,Variable,7.4,37.0,2.3,None,Overcast
2016-02-25 02:00:00,15.0,,,0.87,992.8,12.8,14.5,Variable,9.3,31.5,0.3,None,Overcast
2016-02-25 03:00:00,15.6,,,0.86,991.7,13.3,16.1,Variable,9.3,0.0,0.3,None,Overcast
2016-02-25 04:00:00,13.9,,,0.87,991.3,11.7,16.1,South,9.3,0.0,0.0,None,Mostly Cloudy
2016-02-25 05:00:00,13.3,,,0.87,990.7,11.1,14.5,SSE,13.0,0.0,0.0,None,Mostly Cloudy
2016-02-25 06:00:00,11.7,,,0.89,990.2,10.0,14.5,SSE,11.1,0.0,0.0,None,Clear
2016-02-25 07:00:00,11.7,,,0.83,990.0,8.9,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-25 08:00:00,11.7,,,0.8,990.0,8.3,16.1,Variable,5.6,0.0,0.0,None,Mostly Cloudy
2016-02-25 09:00:00,12.8,,,0.62,989.8,5.6,16.1,SSW,13.0,0.0,0.0,None,Mostly Cloudy
2016-02-25 10:00:00,11.7,,,0.59,989.6,3.9,16.1,Variable,5.6,31.5,0.0,None,Overcast
2016-02-25 11:00:00,11.1,,,0.66,989.5,5.0,16.1,WSW,13.0,38.9,0.0,None,Overcast
2016-02-25 12:00:00,10.0,,,0.66,991.8,3.9,16.1,West,16.7,40.7,0.0,None,Overcast
2016-02-25 13:00:00,9.4,,,0.66,991.2,3.3,16.1,West,20.4,31.5,0.0,None,Overcast
2016-02-25 14:00:00,8.9,,,0.58,991.4,1.1,16.1,West,13.0,0.0,0.0,None,Overcast
2016-02-25 15:00:00,8.9,,,0.52,991.3,-0.6,16.1,West,13.0,44.4,0.0,None,Overcast
2016-02-25 16:00:00,8.3,,,0.52,992.6,-1.1,16.1,West,20.4,42.6,0.0,None,Overcast
2016-02-25 17:00:00,7.2,3.8,,0.56,993.4,-1.1,16.1,West,20.4,37.0,0.0,Rain,Light Rain
2016-02-25 18:00:00,4.4,1.1,,0.7,994.6,-0.6,16.1,West,14.8,46.3,0.0,None,Overcast
2016-02-25 19:00:00,5.0,,,0.62,995.5,-1.7,16.1,North,0.0,0.0,0.0,None,Mostly Cloudy
2016-02-25 20:00:00,4.4,1.4,,0.68,997.2,-1.1,16.1,WSW,13.0,35.2,0.0,None,Overcast
2016-02-25 21:00:00,3.9,-0.1,,0.7,996.9,-1.1,16.1,WSW,18.5,33.3,0.0,None,Mostly Cloudy
2016-02-25 22:00:00,4.4,-0.1,,0.65,997.5,-1.7,16.1,West,24.1,53.7,0.0,None,Overcast
2016-02-25 23:00:00,4.4,0.3,,0.63,998.5,-2.2,16.1,West,20.4,37.0,0.0,None,Overcast
2016-02-26 00:00:00,3.3,,,0.7,999.8,-1.7,16.1,North,0.0,0.0,0.0,None,Overcast
2016-02-26 01:00:00,3.3,-1.3,,0.62,1000.4,-3.3,16.1,West,22.2,37.0,0.0,None,Overcast
2016-02-26 02:00:00,3.3,1.3,,0.47,1001.7,-7.2,16.1,Variable,7.4,37.0,0.0,None,Overcast
2016-02-26 03:00:00,2.2,-2.2,,0.48,1002.9,-7.8,16.1,WNW,18.5,35.2,0.0,None,Overcast
2016-02-26 04:00:00,2.2,-1.3,,0.5,1003.4,-7.2,16.1,West,13.0,46.3,0.0,None,Overcast
2016-02-26 05:00:00,1.7,-2.6,,0.52,1003.9,-7.2,16.1,WNW,16.7,46.3,0.0,None,Overcast
2016-02-26 06:00:00,1.1,-2.6,,0.48,1005.2,-8.9,16.1,WNW,13.0,40.7,0.0,None,Overcast
2016-02-26 07:00:00,0.6,-3.6,,0.48,1006.4,-9.4,16.1,WNW,14.8,37.0,0.0,None,Overcast
2016-02-26 08:00:00,0.0,,,0.48,1007.6,-10.0,16.1,North,0.0,0.0,0.0,None,Mostly Cloudy
2016-02-26 09:00:00,-0.6,-4.7,,0.43,1008.9,-11.7,16.1,WNW,13.0,33.3,0.0,None,Clear
2016-02-26 10:00:00,0.0,-4.0,,0.4,1009.9,-12.2,16.1,WNW,13.0,33.3,0.0,None,Clear
2016-02-26 11:00:00,0.6,-3.6,,0.38,1010.6,-12.2,16.1,WNW,14.8,37.0,0.0,None,Clear
2016-02-26 12:00:00,1.1,-2.6,,0.35,1011.3,-12.8,16.1,WNW,13.0,35.2,0.0,None,Scattered Clouds
2016-02-26 13:00:00,1.7,-1.1,,0.34,1011.5,-12.8,16.1,Variable,9.3,35.2,0.0,None,Partly Cloudy
2016-02-26 14:00:00,1.7,-3.6,,0.33,1011.6,-13.3,16.1,NW,24.1,46.3,0.0,None,Partly Cloudy
2016-02-26 15:00:00,2.2,-2.0,,0.27,1011.8,-15.0,16.1,WNW,16.7,40.7,0.0,None,Clear
2016-02-26 16:00:00,1.7,-3.6,,0.25,1012.1,-16.7,16.1,WNW,24.1,48.2,0.0,None,Clear
2016-02-26 17:00:00,1.7,-1.5,,0.24,1013.5,-17.2,16.1,Variable,11.1,42.6,0.0,None,Clear
2016-02-26 18:00:00,1.1,-2.2,,0.24,1014.4,-17.8,16.1,Variable,11.1,38.9,0.0,None,Clear
2016-02-26 19:00:00,0.0,-4.7,,0.27,1015.7,-17.2,16.1,NW,16.7,35.2,0.0,None,Clear
2016-02-26 20:00:00,0.0,-4.0,,0.28,1017.1,-16.7,16.1,NW,13.0,0.0,0.0,None,Clear
2016-02-26 21:00:00,-1.1,-3.8,,0.3,1017.9,-16.7,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-26 22:00:00,-1.1,-3.8,,0.33,1018.6,-15.6,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-26 23:00:00,-1.7,,,0.38,1019.0,-14.4,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-27 00:00:00,-2.2,-8.0,,0.41,1019.0,-13.9,16.1,NW,20.4,35.2,0.0,None,Clear
2016-02-27 01:00:00,-2.2,-5.7,,0.41,1019.1,-13.9,16.1,Variable,9.3,35.2,0.0,None,Clear
2016-02-27 02:00:00,-2.8,-6.9,,0.43,1019.2,-13.9,16.1,Variable,11.1,27.8,0.0,None,Clear
2016-02-27 03:00:00,-2.8,,,0.45,1019.6,-13.3,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-27 04:00:00,-2.8,-6.9,,0.45,1019.2,-13.3,16.1,NW,11.1,0.0,0.0,None,Clear
2016-02-27 05:00:00,-3.3,-6.4,,0.49,1019.3,-12.8,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-27 06:00:00,-2.8,-7.4,,0.47,1019.5,-12.8,16.1,NW,13.0,0.0,0.0,None,Clear
2016-02-27 07:00:00,-2.8,,,0.47,1019.9,-12.8,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-27 08:00:00,-2.8,,,0.49,1020.2,-12.2,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-27 09:00:00,-2.2,,,0.49,1020.4,-11.7,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-02-27 10:00:00,-1.1,-4.4,,0.47,1020.4,-11.1,16.1,West,9.3,0.0,0.0,None,Clear
2016-02-27 11:00:00,-0.6,,,0.46,1020.0,-11.1,16.1,North,0.0,0.0,0.0,None,Partly Cloudy
2016-02-27 12:00:00,0.0,-1.8,,0.42,1019.1,-11.7,16.1,West,5.6,0.0,0.0,None,Clear
2016-02-27 13:00:00,2.2,-0.9,,0.37,1018.6,-11.1,16.1,West,11.1,0.0,0.0,None,Clear
2016-02-27 14:00:00,2.8,,,0.36,1017.3,-11.1,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-27 15:00:00,3.9,-0.1,,0.32,1016.4,-11.7,16.1,West,18.5,27.8,0.0,None,Clear
2016-02-27 16:00:00,4.4,,,0.32,1015.9,-11.1,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-27 17:00:00,5.0,1.8,,0.32,1015.5,-10.6,16.1,West,14.8,0.0,0.0,None,Clear
2016-02-27 18:00:00,4.4,1.7,,0.33,1015.2,-10.6,16.1,Variable,11.1,31.5,0.0,None,Clear
2016-02-27 19:00:00,4.4,1.4,,0.35,1015.3,-10.0,16.1,WSW,13.0,35.2,0.0,None,Clear
2016-02-27 20:00:00,4.4,1.7,,0.38,1015.7,-8.9,16.1,Variable,11.1,0.0,0.0,None,Clear
2016-02-27 21:00:00,3.9,2.6,,0.41,1015.7,-8.3,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-02-27 22:00:00,3.9,0.8,,0.41,1015.7,-8.3,16.1,WSW,13.0,25.9,0.0,None,Clear
2016-02-27 23:00:00,3.9,2.0,,0.43,1015.6,-7.8,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-28 00:00:00,3.9,0.2,,0.43,1015.5,-7.8,16.1,WSW,16.7,35.2,0.0,None,Clear
2016-02-28 01:00:00,3.9,0.8,,0.45,1015.1,-7.2,16.1,WSW,13.0,0.0,0.0,None,Clear
2016-02-28 02:00:00,3.9,0.2,,0.45,1014.8,-7.2,16.1,West,16.7,25.9,0.0,None,Clear
2016-02-28 03:00:00,3.9,1.5,,0.45,1014.5,-7.2,16.1,Variable,9.3,25.9,0.0,None,Clear
2016-02-28 04:00:00,3.3,0.0,,0.48,1014.0,-6.7,16.1,West,13.0,29.6,0.0,None,Clear
2016-02-28 05:00:00,3.3,1.3,,0.48,1014.0,-6.7,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-28 06:00:00,3.3,0.4,,0.51,1014.1,-6.1,16.1,Variable,11.1,0.0,0.0,None,Clear
2016-02-28 07:00:00,3.3,0.0,,0.51,1014.8,-6.1,16.1,West,13.0,0.0,0.0,None,Clear
2016-02-28 08:00:00,3.9,1.1,,0.49,1015.1,-6.1,16.1,WSW,11.1,31.5,0.0,None,Clear
2016-02-28 09:00:00,3.9,0.8,,0.49,1015.3,-6.1,16.1,WSW,13.0,29.6,0.0,None,Clear
2016-02-28 10:00:00,5.0,2.5,,0.45,1015.0,-6.1,16.1,Variable,11.1,25.9,0.0,None,Clear
2016-02-28 11:00:00,7.2,,,0.39,1014.8,-6.1,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-28 12:00:00,9.4,,,0.35,1014.3,-5.6,16.1,WSW,16.7,27.8,0.0,None,Clear
2016-02-28 13:00:00,11.7,,,0.32,1013.1,-4.4,16.1,WSW,13.0,31.5,0.0,None,Clear
2016-02-28 14:00:00,13.9,,,0.3,1011.8,-3.3,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-02-28 15:00:00,14.4,,,0.3,1011.0,-3.3,16.1,Variable,11.1,31.5,0.0,None,Clear
2016-02-28 16:00:00,15.6,,,0.28,1010.3,-2.8,16.1,SW,13.0,29.6,0.0,None,Clear
2016-02-28 17:00:00,15.6,,,0.27,1009.8,-3.3,16.1,SW,9.3,31.5,0.0,None,Clear
2016-02-28 18:00:00,15.6,,,0.28,1009.5,-2.8,16.1,North,0.0,0.0,0.0,None,Clear
2016-02-28 19:00:00,15.0,,,0.28,1009.3,-3.3,16.1,WSW,14.8,37.0,0.0,None,Clear
2016-02-28 20:00:00,14.4,,,0.3,1009.1,-3.3,16.1,SW,14.8,25.9,0.0,None,Clear
2016-02-28 21:00:00,13.9,,,0.29,1009.0,-3.9,16.1,WSW,13.0,29.6,0.0,None,Clear
2016-02-28 22:00:00,12.8,,,0.33,1009.4,-3.3,16.1,Variable,9.3,25.9,0.0,None,Clear
2016-02-28 23:00:00,11.7,,,0.4,1008.7,-1.7,16.1,South,11.1,0.0,0.0,None,Clear
2016-02-29 00:00:00,10.6,,,0.46,1008.1,-0.6,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-02-29 01:00:00,11.1,,,0.45,1007.0,-0.6,16.1,SSW,13.0,0.0,0.0,None,Clear
2016-02-29 02:00:00,10.6,,,0.46,1006.3,-0.6,16.1,WSW,14.8,29.6,0.0,None,Clear
2016-02-29 03:00:00,10.6,,,0.46,1005.3,-0.6,16.1,WSW,11.1,33.3,0.0,None,Clear
2016-02-29 04:00:00,10.0,,,0.48,1004.2,-0.6,16.1,SW,13.0,0.0,0.0,None,Clear
2016-02-29 05:00:00,10.0,,,0.46,1003.5,-1.1,16.1,Variable,9.3,0.0,0.0,None,Clear
2016-02-29 06:00:00,10.0,,,0.46,1002.8,-1.1,16.1,WSW,18.5,29.6,0.0,None,Clear
2016-02-29 07:00:00,10.6,,,0.44,1002.3,-1.1,16.1,SW,18.5,37.0,0.0,None,Clear
2016-02-29 08:00:00,10.0,,,0.46,1002.2,-1.1,16.1,WSW,14.8,0.0,0.0,None,Clear
2016-02-29 09:00:00,10.0,,,0.46,1002.4,-1.1,16.1,WSW,20.4,33.3,0.0,None,Clear
2016-02-29 10:00:00,11.1,,,0.45,1002.5,-0.6,16.1,WSW,13.0,0.0,0.0,None,Mostly Cloudy
2016-02-29 11:00:00,11.1,,,0.45,1003.0,-0.6,16.1,WSW,14.8,29.6,0.0,None,Overcast
2016-02-29 12:00:00,10.0,,,0.54,1003.3,1.1,12.9,Variable,7.4,25.9,0.0,Rain,Light Rain
2016-02-29 13:00:00,8.3,,,0.77,1003.3,4.4,6.4,Variable,7.4,0.0,1.3,Rain,Light Rain
2016-02-29 14:00:00,11.1,,,0.63,1002.6,4.4,16.1,West,14.8,0.0,0.0,None,Mostly Cloudy
2016-02-29 15:00:00,13.9,,,0.53,1002.9,4.4,16.1,WSW,22.2,31.5,0.0,None,Clear
